date,open,high,low,close,volume,vix_close
2023-08-09,442.74,443.12,421.34,425.54,58644907,15.96
2023-08-10,421.6,435.74,418.35,423.88,49270530,15.85
2023-08-11,417.51,420.18,406.39,408.55,53308526,14.84
2023-08-14,404.86,438,403.11,437.53,69028583,14.82
2023-08-15,445.6,452.68,437.1,439.4,67651151,16.46
2023-08-16,445.2,446.75,434.06,434.86,52745068,16.78
2023-08-17,439.7,440.62,430.01,433.435,45239482,17.89
2023-08-18,426.35,435.7799,416.6,432.99,58376787,17.3
2023-08-21,444.94,470.65,442.22,469.67,69257337,17.13
2023-08-22,481.35,481.87,453.331,456.68,75720691,16.97
2023-08-23,458.66,472,452.08,471.16,77904608,15.98
2023-08-24,502.16,502.66,471.59,471.63,115604409,17.2
2023-08-25,470.12,478.05,450.24,460.18,92534052,15.68
2023-08-28,464.82,469.8,448.88,468.35,68519223,15.08
2023-08-29,466.66,490.81,463.9101,487.84,70139699,14.45
2023-08-30,490.44,499.27,484.25,492.64,73520598,13.88
2023-08-31,493.8,497.44,489.58,493.55,52856977,13.57
2023-09-01,497.62,498,481.416,485.09,46383030,13.09
2023-09-05,482.23,488.5081,478.6,485.48,38265258,14.01
2023-09-06,484.41,485.49,465.8,470.61,46866957,14.45
2023-09-07,455.25,463.44,451.52,462.41,43332989,14.4
2023-09-08,459.42,466.06,452.71,455.72,47389994,13.84
2023-09-11,461.48,461.63,443.12,451.78,47396555,13.8
2023-09-12,447.38,456.73,445.31,448.7,34925634,14.23
2023-09-13,446,459.3,445.03,454.85,39835535,13.48
2023-09-14,459.5,459.8699,451.31,455.81,37009720,12.82
2023-09-15,453.41,455.99,438.08,439,50683051,13.79
2023-09-18,427.48,442.42,420,439.66,50027079,14
2023-09-19,438.33,439.66,430.02,435.2,37306424,14.11
2023-09-20,436,439.03,422.23,422.39,36710769,15.14
2023-09-21,415.83,421,409.8,410.17,45073596,17.54
2023-09-22,415.72,421.15,412.31,416.1,47923631,17.2
2023-09-25,415.91,425.36,411.77,422.22,41909096,16.9
2023-09-26,420.01,428.2,416.55,419.11,40228209,18.94
2023-09-27,423.3,428.72,416.2901,424.68,44493520,18.22
2023-09-28,424.6,434.4631,421.15,430.89,42466279,17.34
2023-09-29,438.27,441.44,433.0694,434.99,39782993,17.52
2023-10-02,440.3,451.75,438.61,447.82,43329821,17.61
2023-10-03,448.08,451.3,432.46,435.17,47084954,19.78
2023-10-04,437.42,441.43,432.9201,440.41,36182086,18.58
2023-10-05,440.5,449,438.88,446.88,39348309,18.49
2023-10-06,441.93,457.89,440.26,457.62,43443602,17.45
2023-10-09,448.42,456.05,443.68,452.73,40967472,17.7
2023-10-10,453.1,462.59,450.88,457.98,36858208,17.03
2023-10-11,461.96,468.59,460.5,468.06,37813689,16.09
2023-10-12,467.77,476.09,463.3,469.45,48132500,16.69
2023-10-13,469.6,471.16,452.8,454.61,47542599,19.32
2023-10-16,450.63,462.25,449.12,460.95,37509924,17.21
2023-10-17,440,447.54,424.8,439.38,81233267,17.88
2023-10-18,425.91,432.19,418.25,421.96,62729434,19.22
2023-10-19,428.11,432.97,418.82,421.01,50123308,21.4
2023-10-20,418.9,424.7,410.78,413.87,47726605,21.71
2023-10-23,412.29,432.4799,409.45,429.75,47853049,20.37
2023-10-24,430.77,436.97,426.91,436.63,40146337,18.97
2023-10-25,433.98,436.5,415.55,417.79,39837922,20.19
2023-10-26,418.53,422.5555,398.8019,403.26,54100132,20.68
2023-10-27,411.3,412.06,400.15,405,41678441,21.27
2023-10-30,410.87,417.66,404.81,411.61,38802814,19.75
2023-10-31,404.5,408.79,392.3001,407.8,51796870,18.14
2023-11-01,408.84,423.81,408.69,423.25,43759290,16.87
2023-11-02,433.28,438.84,428.94,435.06,40917187,15.66
2023-11-03,440.2,453.0899,437.23,450.05,42460959,14.91
2023-11-06,452.845,459.35,448.99,457.51,40073335,14.89
2023-11-07,457.19,462.18,451.575,459.55,34316547,14.81
2023-11-08,461,468.67,459.68,465.74,34671894,14.45
2023-11-09,474.67,482.3,467.5,469.5,54049597,15.29
2023-11-10,475,484.72,472.8301,483.35,42244156,14.17
2023-11-13,483.2,491.16,480.9901,486.2,38413570,14.76
2023-11-14,496.8,498.34,490.4001,496.56,41695387,14.16
2023-11-15,499.35,499.6,482,488.88,47549735,14.18
2023-11-16,486.79,495.2469,483.3,494.8,33975624,14.32
2023-11-17,495.24,497.17,490.07,492.98,32589691,13.8
2023-11-20,493.12,505.48,491.8101,504.09,41614260,13.41
2023-11-21,501.26,505.17,492.22,499.44,56574687,13.35
2023-11-22,498.52,503.3494,476.9,487.16,90064233,12.85
2023-11-24,484.7001,489.21,477.45,477.76,29464464,12.46
2023-11-27,478,485.3,476.52,482.42,39566190,12.69
2023-11-28,482.36,483.229,474.73,478.21,40149085,12.69
2023-11-29,483.79,487.62,478.6,481.4,38200465,12.98
2023-11-30,480.24,481.1,464.22,467.7,52624663,12.92
2023-12-01,465.25,472,461.87,467.65,36931701,12.63
2023-12-04,460.77,460.77,450.1,455.1,43754344,13.08
2023-12-05,454.66,466,452.71,465.66,37171762,12.85
2023-12-06,472.145,473.87,454.12,455.03,36778599,12.97
2023-12-07,457,466.29,456.04,465.96,35082255,13.06
2023-12-08,465.95,477.4085,465.5,475.06,35922370,12.35
2023-12-11,474.91,475.31,458.3,466.27,50972809,12.63
2023-12-12,460.46,476.66,460.46,476.57,37238686,12.07
2023-12-13,476.29,485.94,476.08,480.88,44779186,12.19
2023-12-14,483.9,486.7,474.22,483.5,39123174,12.48
2023-12-15,481.94,494.04,481.2,488.9,47994758,12.28
2023-12-18,494,504.3299,491.5,500.77,41258717,12.56
2023-12-19,494.24,497,488.95,496.04,46313248,12.53
2023-12-20,496.55,499.99,480.98,481.11,39789439,13.67
2023-12-21,488.11,490.95,484.19,489.9,30042535,13.65
2023-12-22,491.95,493.83,484.67,488.3,25250676,13.03
2023-12-26,489.68,496,489.6,492.79,24419952,12.99
2023-12-27,495.11,496.8,490.85,494.17,23215431,12.43
2023-12-28,496.43,498.8399,494.12,495.22,24658748,12.47
2023-12-29,498.13,499.97,487.51,495.22,38929330,12.45
2024-01-02,492.44,492.95,475.95,481.68,41125422,13.2
2024-01-03,474.85,481.841,473.2,475.69,32089617,14.04
2024-01-04,477.67,485,475.08,479.98,30653489,14.13
2024-01-05,484.62,495.47,483.0601,490.97,41080455,13.35
2024-01-08,495.12,522.75,494.79,522.53,64250990,13.08
2024-01-09,524.01,543.25,516.9,531.4,77310006,12.76
2024-01-10,536.16,546,534.89,543.5,53379576,12.69
2024-01-11,549.99,553.46,535.6,548.22,59675877,12.44
2024-01-12,546.2,549.7,543.3008,547.1,35299360,12.7
2024-01-16,550.18,568.3499,549,563.82,44957973,13.84
2024-01-17,563.47,564.7068,547.4,560.53,47439444,14.79
2024-01-18,572.6,576,561.07,571.07,49165036,14.13
2024-01-19,579.89,595,572.25,594.91,54350148,13.3
2024-01-22,600.49,603.31,590.7,596.54,45295463,13.19
2024-01-23,595.7,599.1,585.85,598.73,29465445,12.55
2024-01-24,603.04,628.49,599.38,613.62,55706870,13.14
2024-01-25,623.5,627.19,608.5,616.17,48277684,13.45
2024-01-26,609.6,617.83,605.73,610.31,39030859,13.26
2024-01-29,612.32,624.89,609.07,624.65,34873298,13.6
2024-01-30,629,634.93,622.6,627.74,41073530,13.31
2024-01-31,614.4,622.6902,607,615.27,45379487,14.35
2024-02-01,621,631.91,616.5,630.27,36914579,13.88
2024-02-02,639.74,666,636.9,661.6,47657765,13.85
2024-02-05,682.25,694.97,672.05,693.32,68007801,13.67
2024-02-06,696.3,697.5399,663,682.23,68311136,13.06
2024-02-07,683.19,702.2,676,700.99,49557455,12.83
2024-02-08,700.74,707.94,694.55,696.41,41442211,12.79
2024-02-09,705.33,721.85,702.12,721.33,43663689,12.93
2024-02-12,726,746.11,712.5,722.48,61371018,13.93
2024-02-13,704,734.5,696.2,721.28,60258015,15.85
2024-02-14,732.02,742.36,719.38,739,50491742,14.38
2024-02-15,738.69,739.75,724,726.58,42012181,14.01
2024-02-16,741,744.02,725.01,726.13,49532662,14.24
2024-02-20,719.47,719.56,677.34,694.52,70483310,15.42
2024-02-21,680.06,688.88,662.48,674.72,69029813,15.34
2024-02-22,750.25,785.75,742.2,785.38,86509974,14.54
2024-02-23,807.9,823.94,775.7,788.17,82938837,13.75
2024-02-26,797,806.4599,785.05,790.92,50397273,13.74
2024-02-27,793.81,794.8,771.62,787.01,39170524,13.43
2024-02-28,776.2,789.33,771.25,776.63,39311040,13.84
2024-02-29,790.94,799.9,783.5,791.12,50728898,13.4
2024-03-01,800,823,794.3503,822.79,47913510,13.11
2024-03-04,841.3,876.95,837.19,852.37,61561645,13.49
2024-03-05,852.7,860.97,834.1701,859.64,52063930,14.46
2024-03-06,880.22,897.24,870.3001,887,58252030,14.5
2024-03-07,901.58,927.67,896.0201,926.69,60811916,14.44
2024-03-08,951.379,974,865.06,875.28,114226906,14.74
2024-03-11,864.29,887.97,841.66,857.74,66611510,15.22
2024-03-12,880.49,919.6,861.501,919.13,65437480,13.84
2024-03-13,910.55,915.04,884.35,908.88,62726626,13.75
2024-03-14,895.77,906.46,866,879.44,59711081,14.4
2024-03-15,869.3,895.46,862.57,878.365,64208616,14.41
2024-03-18,903.88,924.05,870.85,884.55,66897593,14.33
2024-03-19,867,905.44,850.1,893.98,67217127,13.82
2024-03-20,897.97,904.1,882.23,903.72,47906279,13.04
2024-03-21,923,926.48,904.05,914.35,48037231,12.92
2024-03-22,911.41,947.7799,908.3401,942.89,58671936,13.06
2024-03-25,939.41,967.6599,935.1,950.02,55213608,13.19
2024-03-26,958.51,963.75,925.02,925.61,51364758,13.24
2024-03-27,931.12,932.4,891.23,902.5,58606723,12.78
2024-03-28,900,913,891.93,903.56,43521227,13.01
2024-04-01,902.99,922.25,892.04,903.63,44811733,13.65
2024-04-02,884.48,900.94,876.2,894.52,43137935,14.61
2024-04-03,884.84,903.74,884,889.64,36759126,14.33
2024-04-04,904.06,906.3399,858.8,859.05,42886990,16.35
2024-04-05,868.66,884.81,859.26,880.08,39772878,16.03
2024-04-08,887,888.3,867.32,871.33,27907532,15.19
2024-04-09,874.42,876.35,830.22,853.54,49977974,14.98
2024-04-10,839.26,874,837.09,870.39,43192853,15.8
2024-04-11,874.2,907.3899,869.26,906.16,43163727,14.91
2024-04-12,896.99,901.7499,875.3,881.86,42680479,17.31
2024-04-15,890.98,906.13,859.2901,860.01,44307695,19.23
2024-04-16,864.325,881.18,860.639,874.15,37045302,18.4
2024-04-17,883.4,887.75,839.5,840.35,49539951,18.21
2024-04-18,849.7,861.8999,824.02,846.71,44726034,18
2024-04-19,831.5,843.24,756.06,762,87519800,18.71
2024-04-22,781.04,800.73,764,795.18,59634051,16.94
2024-04-23,807.69,827.69,802.64,824.23,43855937,15.69
2024-04-24,839.5,840.82,791.83,796.77,51220753,15.97
2024-04-25,788.6801,833.2299,782.23,826.32,42464073,15.37
2024-04-26,838.18,883.3093,833.87,877.35,55101078,15.03
2024-04-29,875.95,879.92,852.66,877.57,38897076,14.67
2024-04-30,872.4,888.19,863,864.02,36370870,15.65
2024-05-01,850.77,860,812.5456,830.41,55986317,15.39
2024-05-02,844.49,862.37,832,858.17,37789754,14.68
2024-05-03,877.89,892.81,870.4,887.89,39834072,13.49
2024-05-06,893.9,922.2,890.55,921.4,37620255,13.49
2024-05-07,910.98,917.8099,890.11,905.54,43734161,13.23
2024-05-08,894.825,911.94,894.2,904.12,32572102,13
2024-05-09,905.29,910.72,882.31,887.47,37801268,12.69
2024-05-10,903.045,914.01,892.27,898.78,33532541,12.55
2024-05-13,904.78,909.98,885.29,903.99,28968017,13.6
2024-05-14,895.99,916.51,889.34,913.56,29650708,13.42
2024-05-15,924.72,948.62,915.99,946.3,41773545,12.45
2024-05-16,949.1,958.1899,941.03,943.59,32395182,12.42
2024-05-17,943.69,947.4,918.06,924.79,35969103,11.99
2024-05-20,937.5,952,934.4,947.8,31876446,12.15
2024-05-21,935.99,954,931.8,953.86,32894646,11.86
2024-05-22,954.59,960.2,932.49,949.5,54864799,12.29
2024-05-23,1020.28,1063.2,1015.2,1037.99,83506528,12.77
2024-05-24,1044.49,1064.75,1030,1064.69,42949367,11.93
2024-05-28,1102.44,1149.39,1098.83,1139.01,65272789,12.92
2024-05-29,1130.5,1154.92,1109.01,1148.25,55744193,14.28
2024-05-30,1146.5,1158.1915,1096.63,1105,48735033,14.47
2024-05-31,1125.2,1127.17,1069.4,1096.33,61326250,12.92
2024-06-03,1136.21,1150,1120.03,1150,43839176,13.11
2024-06-04,1157.16,1166,1140.45,1164.37,40332401,13.16
2024-06-05,1183.71,1224.495,1174.68,1224.4,52840178,12.63
2024-06-06,1240.48,1255.87,1183.2,1209.98,66469619,12.58
2024-06-07,1197.7,1216.9171,1180.22,1208.88,41238580,12.22
2024-06-10,120.37,123.1,117.01,121.79,308134791,12.74
2024-06-11,121.77,122.87,118.74,120.91,222551158,12.85
2024-06-12,123.06,126.88,122.57,125.2,299595001,12.04
2024-06-13,129.39,129.8,127.16,129.61,260704537,11.94
2024-06-14,129.96,132.84,128.32,131.88,309320376,12.66
2024-06-17,132.99,133.73,129.58,130.98,288504444,12.75
2024-06-18,131.14,136.33,130.69,135.58,294335054,12.3
2024-06-20,139.8,140.76,129.52,130.78,517768425,13.28
2024-06-21,127.12,130.63,124.3,126.57,655484664,13.2
2024-06-24,123.24,124.46,118.04,118.11,476060866,13.33
2024-06-25,121.2,126.5,119.32,126.09,425787456,12.84
2024-06-26,126.13,128.12,122.6,126.4,362975918,12.55
2024-06-27,124.1,126.41,122.92,123.99,252571693,12.24
2024-06-28,124.58,127.71,122.75,123.54,315516740,12.44
2024-07-01,123.47,124.84,118.83,124.3,284885534,12.22
2024-07-02,121.13,123.41,121.03,122.67,218373969,12.03
2024-07-03,121.66,128.28,121.36,128.28,215748955,12.09
2024-07-05,127.38,128.85,125.68,125.83,214176689,12.48
2024-07-08,127.49,130.77,127.04,128.2,237677322,12.37
2024-07-09,130.35,133.82,128.65,131.38,287020820,12.51
2024-07-10,134.03,135.1,132.42,134.91,248978569,12.85
2024-07-11,135.75,136.15,127.05,127.4,374782738,12.92
2024-07-12,128.26,131.92,127.22,129.24,252680535,12.46
2024-07-15,130.56,131.39,127.18,128.44,208326164,13.12
2024-07-16,128.44,129.04,124.58,126.36,214769515,13.19
2024-07-17,121.35,121.85,116.72,117.99,390086189,14.48
2024-07-18,121.85,122.4,116.56,121.09,320979530,15.93
2024-07-19,120.35,121.6,117.37,117.93,217223800,16.52
2024-07-22,120.35,124.07,119.86,123.54,258068943,14.91
2024-07-23,122.78,124.69,122.1,122.59,173910983,14.72
2024-07-24,119.17,119.95,113.44,114.25,327776884,18.04
2024-07-25,113.04,116.63,106.3,112.28,460067019,18.46
2024-07-26,116.19,116.2,111.58,113.06,293399073,16.39
2024-07-29,113.69,116.28,111.3,111.59,248152068,16.6
2024-07-30,111.52,111.99,102.54,103.73,486833274,17.69
2024-07-31,112.9,118.34,110.88,117.02,473174182,16.36
2024-08-01,117.53,120.16,106.8104,109.21,523462326,18.59
2024-08-02,103.76,108.72,101.37,107.27,482027464,23.39
2024-08-05,92.06,103.41,90.69,100.45,552842375,38.57
2024-08-06,103.84,107.71,100.55,104.25,409012089,27.71
2024-08-07,107.81,108.8,98.69,98.91,411440423,27.85
2024-08-08,102,105.5,97.52,104.97,391910023,23.79
2024-08-09,105.64,106.6,103.43,104.75,290844157,20.37
2024-08-12,106.32,111.07,106.26,109.02,325559870,20.71
2024-08-13,112.44,116.23,111.58,116.14,312646660,18.12
2024-08-14,118.53,118.6,114.07,118.08,339246407,16.19
2024-08-15,118.76,123.24,117.47,122.86,318086673,15.23
2024-08-16,121.94,125,121.18,124.58,302589872,14.8
2024-08-19,124.28,130,123.42,130,318333577,14.65
2024-08-20,128.4,129.88,125.89,127.25,300087415,15.88
2024-08-21,127.315,129.35,126.66,128.5,257883572,16.27
2024-08-22,130.02,130.75,123.1,123.74,376189076,17.55
2024-08-23,125.86,129.6,125.22,129.37,323230332,15.86
2024-08-26,129.57,131.26,124.37,126.46,331964672,16.15
2024-08-27,125.05,129.2,123.88,128.3,303134573,15.43
2024-08-28,128.12,128.33,122.64,125.61,448101115,17.11
2024-08-29,121.355,124.43,116.71,117.59,453023305,15.65
2024-08-30,119.53,121.75,117.22,119.37,333751583,15
2024-09-03,116.01,116.21,107.29,108,477155100,20.72
2024-09-04,105.41,113.27,104.12,106.21,368378810,21.32
2024-09-05,104.985,109.65,104.76,107.21,306850696,19.9
2024-09-06,108.04,108.15,100.95,102.83,413638098,22.38
2024-09-09,104.88,106.55,103.69,106.47,273912015,19.45
2024-09-10,107.81,109.4,104.95,108.1,268283736,19.08
2024-09-11,109.39,117.19,107.42,116.91,441422370,17.69
2024-09-12,116.84,120.79,115.38,119.14,367100496,17.07
2024-09-13,119.08,119.955,117.6,119.1,238358328,16.56
2024-09-16,116.79,118.18,114.36,116.78,248772308,17.14
2024-09-17,118.17,118.8,114.83,115.59,231925876,17.61
2024-09-18,115.89,117.7,113.22,113.37,310318937,18.23
2024-09-19,117.35,119.66,117.25,117.87,293506438,16.33
2024-09-20,117.06,118.6181,115.3901,116,382462428,16.15
2024-09-23,116.55,116.99,114.86,116.26,206228490,15.89
2024-09-24,116.515,121.8,115.38,120.87,354966772,15.39
2024-09-25,122.02,124.94,121.61,123.51,284692948,15.41
2024-09-26,126.8,127.665,121.8,124.04,302582868,15.37
2024-09-27,123.97,124.03,119.26,121.4,271009175,16.96
2024-09-30,118.31,121.5,118.15,121.44,227053651,16.73
2024-10-01,121.765,122.4351,115.79,117,302094485,19.26
2024-10-02,116.44,119.38,115.14,118.85,221845887,18.9
2024-10-03,120.92,124.36,120.3401,122.85,277117973,20.49
2024-10-04,124.94,125.04,121.83,124.92,244465552,19.21
2024-10-07,124.99,130.64,124.95,127.72,346250233,22.64
2024-10-08,130.26,133.48,129.42,132.89,285722485,21.42
2024-10-09,134.11,134.52,131.38,132.65,246191612,20.86
2024-10-10,131.91,135,131,134.81,242311337,20.93
2024-10-11,134.01,135.78,133.66,134.8,170209474,20.46
2024-10-14,136.47,139.6,136.3,138.07,232347668,19.7
2024-10-15,137.87,138.57,128.74,131.6,377831021,20.64
2024-10-16,133.98,136.62,131.58,135.72,264879720,19.58
2024-10-17,139.34,140.89,136.87,136.93,306435921,19.11
2024-10-18,138.665,138.9,137.28,138,176090184,18.03
2024-10-21,138.13,143.71,138,143.71,264554514,18.37
2024-10-22,142.91,144.42,141.78,143.59,226311589,18.2
2024-10-23,142.03,142.43,137.46,139.56,285930038,19.24
2024-10-24,140.82,141.35,138.46,140.41,172354888,19.08
2024-10-25,140.93,144.13,140.8,141.54,205122109,20.33
2024-10-28,143,143.14,140.05,140.52,173586745,19.8
2024-10-29,140.285,142.2598,138.9,141.25,157593634,19.34
2024-10-30,139.54,140.33,136.81,139.335,179418082,20.35
2024-10-31,137.6,137.61,132.1106,132.76,270039641,23.16
2024-11-01,134.7,137.31,134.57,135.4,207127838,21.88
2024-11-04,137.21,138.96,135.57,136.05,187528173,21.98
2024-11-05,137.45,140.3701,137.33,139.91,160537373,20.49
2024-11-06,142.96,146.49,141.96,145.61,242043945,16.27
2024-11-07,146.39,148.93,146.17,148.88,207323303,15.2
2024-11-08,148.77,149.77,146.26,147.63,175665830,14.94
2024-11-11,148.68,148.85,143.57,145.26,182325620,14.97
2024-11-12,146.78,149.65,146.01,148.29,198634738,14.71
2024-11-13,149.07,149.33,145.9,146.27,191903267,14.02
2024-11-14,147.64,149,145.55,146.76,194463301,14.31
2024-11-15,144.87,145.24,140.08,141.98,250132869,16.14
2024-11-18,139.5,141.55,137.15,140.15,221865993,15.58
2024-11-19,141.32,147.13,140.99,147.01,227834912,16.35
2024-11-20,147.41,147.56,142.73,145.89,309871654,17.16
2024-11-21,149.35,152.89,140.7,146.67,400946570,16.87
2024-11-22,145.93,147.16,141.1,141.95,236406154,15.24
2024-11-25,141.99,142.05,135.82,136.02,344941875,14.6
2024-11-26,137.7,139.3,135.67,136.92,190287654,14.1
2024-11-27,135.01,137.22,131.8,135.34,226370912,14.1
2024-11-29,136.78,139.35,136.05,138.25,141863156,13.51
2024-12-02,138.83,140.45,137.825,138.63,171682777,13.34
2024-12-03,138.26,140.54,137.95,140.26,164413965,13.3
2024-12-04,141.995,145.79,140.29,145.14,231224295,13.45
2024-12-05,145.11,146.54,143.95,145.06,172621180,13.54
2024-12-06,144.6,145.7,141.31,142.44,188505573,12.77
2024-12-09,138.97,139.95,137.13,138.81,189308625,14.19
2024-12-10,139.01,141.82,133.79,135.07,210020888,14.18
2024-12-11,137.36,140.17,135.21,139.31,184905192,13.58
2024-12-12,137.08,138.44,135.8,137.34,159211393,13.92
2024-12-13,138.94,139.6,132.54,134.25,231514881,13.81
2024-12-16,134.18,134.4,130.42,132,237951130,14.69
2024-12-17,129.09,131.59,126.86,130.39,259410263,15.87
2024-12-18,133.86,136.7,128.28,128.91,277444533,27.62
2024-12-19,131.76,134.03,129.55,130.68,209719210,24.09
2024-12-20,129.81,135.28,128.22,134.7,306528553,18.36
2024-12-23,136.28,139.79,135.1201,139.67,176053506,16.78
2024-12-24,140,141.9,138.65,140.22,105156989,14.27
2024-12-26,139.7,140.85,137.73,139.93,116519090,14.73
2024-12-27,138.55,139.02,134.71,137.01,170582603,15.95
2024-12-30,134.83,140.27,134.02,137.49,167734700,17.4
2024-12-31,138.03,138.07,133.83,134.29,155659211,17.35
2025-01-02,136,138.88,134.63,138.31,198247166,17.93
2025-01-03,140.01,144.9,139.73,144.47,229322478,16.13
2025-01-06,148.59,152.156,147.8201,149.43,265377359,16.04
2025-01-07,153.03,153.13,140.01,140.14,351782174,17.82
2025-01-08,142.58,143.95,137.56,140.11,227349948,17.7
2025-01-10,137.45,139.92,134.22,135.91,207602514,19.54
2025-01-13,129.99,133.49,129.51,133.23,204808914,19.19
2025-01-14,136.05,136.38,130.05,131.76,195590485,18.71
2025-01-15,133.65,136.45,131.29,136.24,185217338,16.12
2025-01-16,138.64,138.75,133.49,133.57,209235583,16.6
2025-01-17,136.69,138.5,135.4649,137.71,201188760,15.97
2025-01-21,139.16,141.83,137.09,140.83,197748985,15.06
2025-01-22,144.66,147.79,143.67,147.07,237651395,15.1
2025-01-23,145.05,147.23,143.72,147.22,155915549,15.02
2025-01-24,148.37,148.97,141.88,142.62,234657635,14.85
2025-01-27,124.8,128.4,116.7,118.42,818830895,17.9
2025-01-28,121.81,129,116.25,128.99,579666350,16.41
2025-01-29,126.5,126.89,120.05,123.7,467120640,16.56
2025-01-30,123.1,125,118.1,124.65,392925469,15.84
2025-01-31,123.78,127.85,119.19,120.07,390372899,16.43
2025-02-03,114.75,118.57,113.01,116.66,371235677,18.62
2025-02-04,116.96,121.2,116.7,118.65,256550040,17.21
2025-02-05,121.76,125,120.76,124.83,263110629,15.77
2025-02-06,127.42,128.77,125.21,128.68,251483574,15.5
2025-02-07,129.22,130.37,125,129.84,228186298,16.54
2025-02-10,130.09,135,129.96,133.57,216989086,15.81
2025-02-11,132.58,134.48,131.02,132.8,178902379,16.02
2025-02-12,130.02,132.24,129.08,131.14,160278552,15.89
2025-02-13,131.555,136.5,131.17,135.29,197429975,15.1
2025-02-14,136.48,139.25,135.5,138.85,195479557,14.77
2025-02-18,141.27,143.44,137.925,139.4,219176627,15.35
2025-02-19,139.51,141.36,137.22,139.23,167536006,15.27
2025-02-20,140.03,140.66,136.7901,140.11,143903583,15.66
2025-02-21,140.04,141.46,134.03,134.43,228217585,18.21
2025-02-24,136.56,138.59,130.08,130.28,251381137,18.98
2025-02-25,129.98,130.2,124.44,126.63,271428711,19.43
2025-02-26,129.985,133.73,128.49,131.28,322553814,19.1
2025-02-27,135,135.01,120.01,120.15,443175846,21.13
2025-02-28,118.02,125.09,116.4,124.92,389091145,19.63
2025-03-03,123.51,123.7,112.28,114.06,411381373,22.78
2025-03-04,110.645,119.31,110.11,115.99,398163305,23.51
2025-03-05,117.58,118.2781,114.51,117.3,284337886,21.93
2025-03-06,113.53,115.35,110.22,110.57,321181861,24.87
2025-03-07,111.25,113.48,107.56,112.69,341755468,23.37
2025-03-10,109.9,111.85,105.46,106.98,361107562,27.86
2025-03-11,106.99,112.236,104.77,108.76,354865692,26.92
2025-03-12,114.12,116.76,112.88,115.74,323857454,24.23
2025-03-13,117.03,117.76,113.79,115.58,299033131,24.66
2025-03-14,118.61,121.88,118.15,121.67,277593455,21.77
2025-03-17,122.74,122.89,118.03,119.53,255501481,20.51
2025-03-18,118,119.02,114.54,115.43,299686944,21.7
2025-03-19,117.27,120.445,115.68,117.52,273426225,19.9
2025-03-20,116.55,120.2,116.47,118.53,248829749,19.8
2025-03-21,116.94,117.99,115.42,117.7,266498528,19.28
2025-03-24,119.88,122.22,119.34,121.41,228452534,17.48
2025-03-25,120.545,121.29,118.92,120.69,167447198,17.15
2025-03-26,118.73,118.84,112.71,113.76,296431667,18.33
2025-03-27,111.35,114.45,110.66,111.43,236902055,18.69
2025-03-28,111.485,112.87,109.0701,109.67,229872549,21.65
2025-03-31,105.13,110.955,103.65,108.38,299212653,22.28
2025-04-01,108.515,110.2,106.47,110.15,222614034,21.77
2025-04-02,107.29,111.98,106.79,110.42,220601243,21.51
2025-04-03,103.51,105.63,101.6,101.8,338769412,30.02
2025-04-04,98.91,100.13,92.11,94.31,532273810,45.31
2025-04-07,87.46,101.75,86.62,97.64,611041347,46.98
2025-04-08,103.805,105.85,94.46,96.3,476243392,52.33
2025-04-09,98.89,115.1,97.5301,114.33,612918336,33.62
2025-04-10,109.37,110.86,99.15,107.57,437812353,40.72
2025-04-11,108.5,111.5499,107.48,110.93,313417265,37.56
2025-04-14,114.11,114.29,109.07,110.71,264705049,30.89
2025-04-15,110.97,113.615,110.5,112.2,228966900,30.12
2025-04-16,104.55,106.79,100.45,104.49,397016870,32.64
2025-04-17,104.45,104.47,100.05,101.49,292517465,29.65
2025-04-21,98.77,99.44,95.04,96.91,288501136,33.82
2025-04-22,98.78,99.811,97.28,98.89,241004784,30.57
2025-04-23,104.52,104.8,102.02,102.71,247525971,28.45
2025-04-24,103.475,106.54,103.11,106.43,220815041,26.47
2025-04-25,106.85,111.92,105.73,111.01,251064672,24.84
2025-04-28,109.69,110.3699,106.02,108.73,207708479,25.15
2025-04-29,107.67,110.1999,107.44,109.02,170444263,24.17
2025-04-30,104.47,108.92,104.08,108.92,235044611,24.7
2025-05-01,113.08,114.94,111.3,111.61,236121507,24.6
2025-05-02,114.18,115.4,113.37,114.5,190194778,22.68
2025-05-05,112.905,114.665,112.66,113.82,133163241,23.64
2025-05-06,111.48,114.74,110.822,113.54,158525621,24.76
2025-05-07,113.045,117.68,112.2818,117.06,207827821,23.55
2025-05-08,118.25,118.68,115.85,117.37,198428122,22.48
2025-05-09,117.35,118.23,115.21,116.65,132972189,21.9
2025-05-12,121.97,123,120.28,123,225023345,18.39
2025-05-13,124.98,131.2189,124.47,129.93,330430105,18.22
2025-05-14,133.195,135.435,131.68,135.34,281180830,18.62
2025-05-15,134.295,136.3,132.66,134.83,226632563,17.83
2025-05-16,136.22,136.35,133.46,135.4,226542451,17.24
2025-05-19,132.39,135.87,132.39,135.57,193154571,18.14
2025-05-20,134.29,134.58,132.62,134.38,161514247,18.09
2025-05-21,133.06,137.4,130.59,131.8,270608738,20.87
2025-05-22,132.23,134.25,131.55,132.83,187343954,20.28
2025-05-23,130,132.68,129.16,131.29,198821324,22.29
2025-05-27,134.15,135.66,133.31,135.5,192953613,18.96
2025-05-28,136.025,137.25,134.79,134.81,304021146,19.31
2025-05-29,142.245,143.49,137.91,139.19,370615167,19.18
